tweet_id,airline_sentiment,text
569952285024915456,0,"@SouthwestAir Just wanted 2 change an anytime flight leaving at 11:50 @ 11:00. Phone hold 4 46mins. Phone answers, she says sorry - no dice."
569885185170223105,0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?
568556238012678144,2,“@united: @SonyaSloanMD Happy to have had you on board. Please share details here: http://t.co/2TrgEMteBZ ^KP” Done!
567754367860633600,1,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3
567772246060433408,0,@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day
568066292114001921,0,@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways
568783658150191104,0,@USAirways are you fucking kidding me??? http://t.co/qjLzrYWFj2
569636929165242368,0,"@united Would be nice if @staralliance partner tickets that don't provide full PQM credit are more obvious before purchase. Lost 1,200 miles"
567889601869668352,1,@united @annricord both!
567848201505476608,0,@united @gg8929 Unbelievable hypocrisy!!
568083999761010689,1,@SouthwestAir @love_dragonss LAUREN HoLY SHT
569629537400696832,0,@JetBlue Why are you making it so freaking hard for me to say good things about you??  #jetbluefail http://t.co/v8SB0RBICx
568454161962049536,0,@JetBlue What else could possibly take the place of coffee at that hour??Hope pilot wasn't relying on aircraft for caffeine. #needcoffee
570258040609337344,1,@AmericanAir um. down south has snow too #ATL
569705220088795136,0,@united that's not good enough for all of us affected by the awful organization and timing and have now been set back
569899859161026560,0,"@USAirways That is the height of rudeness, and without question the worst customer service I have ever experienced."
569355826248474624,0,@SouthwestAir Your hold music needs 2 be fixed:certain tracks have loud phone button mashing tones in them.Estimated wait time would help 2.
568515696197439489,0,@united seriously? After waiting 2 hours on the plane for my 10:20 flight to leave at 3pm I have to leave the plane? Great. Just great.
569343738331275264,0,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.
568799336097656836,0,@USAirways how about a little help for the two gate agents trying to rebook flight 1707?
569690252450799616,1,@AmericanAir Your logo looks like 3D glasses.
567753194546421760,2,@SouthwestAir no worries. We got thru eventually. I was just curious. Best of luck to you dealing with the weather!
568951819969232896,1,@united I have a question about my interview process I had only one interview but was the last person is that good or bad
569750857215922176,1,@AmericanAir 235.  We made it to Seattle...
568920810947272704,0,.@JetBlue i'm sorry.  Boarding chaos is underway.  Please query again post scrum.
569330337735696385,0,@USAirways can I at least get a response?  I tried the gate person (sent me the wrong way to cust srvc ) Cust Srvc (when I found them)
570306715599695874,0,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW
569660501526859776,0,@AmericanAir tomorrows flight Cancelled Flighted. I understand. Three hour wait for a call back and now 60 minutes on hold. Not cool.
568221293914533889,1,"@SouthwestAir I had to travel to Savannah, GA, once again, on an airline I don't ""Luv"". When r u going to fly me to Savannah? Pleeeease!!!!"
568105106647838720,2,"@SouthwestAir just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee"
569669381128654848,0,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!
568662343170674688,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
567730704055037953,0,@SouthwestAir Trying to get through by phone to confirm that funds from a Cancelled Flightled reservation can still be used in the future. Can u help?
568586882600161280,0,"@SouthwestAir, what do you know? Finally lined up like cattle to board my SW flight (after original departure time) #badcustomerservice"
569780773194113025,0,"@united I'm glad you didn't mean to, but it doesn't excuse your inefficiency! Only took 70min for the bags, we were your only arrival flight"
569296707982221312,2,@SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ
568481836290220033,0,@USAirways over an hour now and still no one at the Yuma counter
569974318463119361,2,@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all
569604994825105408,0,@AmericanAir. You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.
568020431036420096,0,@united that's funny because I emailed @VirginAtlantic once and they found it hadn't left LHR. In the mean time stuck with no bag in NYC!!!
568810866830913536,1,@united what do I do if something is missing from my checked baggage?
570079030029848579,0,@AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8
569864720305553409,0,@USAirways I will. Is it down or is just me?
568792520337039360,1,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
569654332246904832,0,@AmericanAir ive literally been holding for more than 2 HOURS now. i was told 2hrs. You all are sabotaging any chance i have of getting home
570269280748441601,0,@AmericanAir any idea on what the wait time is for refunds from @USAirways? I was told a few days over the phone - but it's well past that.
568307768551026688,1,@VirginAmerica Atlantic ploughs a lone furrow in the #MiddleEast http://t.co/vw4P4T4tLh @TheNationalUAE
569138500626292736,1,@SouthwestAir Are we sure flights will not be Cancelled Flighted after 1200 I am trying to make plans in STL
570220154363232256,0,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated
568793221809250304,0,@USAirways I already let them know and sent 4 complaints.  Got a call back finally when I was asleep and there is no return call back #
569973084398100480,1,“@JetBlue: Our fleet's on fleek. http://t.co/aJM3BhJVaa” #foh
569910395667935232,0,@AmericanAir No I was not given the choice by the rep Meelan (UK AA Contact Center) to escaLate Flight to a supervisor and had to book with change
570123386925539329,0,@AmericanAir I had a 6am flight I can get no rest because I have to wait another 2 hours to receive an automated phone call. #neveragain
569657725304610816,0,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.
569243519652470784,0,"@united And then when we asked the stewardess to take the disinfectant wipe as trash she said, ""not with my hands!"" #badservice"
569976030603059200,2,@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH
570280225625362432,0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!"
569704587315138560,2,"@SouthwestAir crew of WN3946 SAN-SFO was brilliant! Rita was hilarious. I know I've been down on you before, but this was a great flight"
568965585620459520,0,@united Then why did your staff refuse to let ME on the earlier flight citing my having checked a bag?!?!
569615659333627904,1,@united...do you still have flat tire policy.  Shuttle broke down on way to ORD.  Will probably miss the 425pm to CLE...Help please!!
567871783107452930,0,@JetBlue they couldn't do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8
569698044175757312,2,"@SouthwestAir kudos to the crew of flight 1050 to GRR for making a very special memory for a sweet young passenger, and her Momma. Well done"
568884731489562624,1,@SouthwestAir 5 min away!
569607647051317249,1,@SouthwestAir currently rebooked thru Dallas but I hear they are expecting an ice storm (sigh) #strandedNYC
568057887223894016,1,"@SouthwestAir In my letters to follow, I will be sure to include my Rewards Number, twitter handle, and email address."
569915941192015872,1,"@VirginAmerica ""You down with RNP?"" ""Yeah you know me!"""
569498511609356288,1,@JetBlue  will do.
569631860885577729,0,@AmericanAir this might look good but the pita is inedible. Last year delicious shrimp cocktail. This year garbage http://t.co/Sotl8XQsrp
569243185832169472,0,@USAirways haven't eaten all day either so lemme get that CC# so I can buy a burger across from the terminal.  #DoBetter @UsAirwaysSuck
569378015429447680,0,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.
569940980809342976,0,"@AmericanAir On hold since 5am. When no one can get to the airport, Cancelled Flight flight, don't make us pay huge fee to change flight."
568928486188032000,2,@SouthwestAir I'm on the 10:55 flight! Everyone has been so nice and helpful! I'm just hoping we'll get to fly out! Thank you! ;)
568113981866446848,0,@USAirways I followed you complaint procedure only to get a run around.  Your service SUCKS #usairwayssuck
568241460279181312,0,@JetBlue can you tweet #closepwcs to get the word out?😢
569318947729887232,0,"@united EWR TO MCO made unplanned landing because of pressurization failure. Worst pain I've EVER felt, I thought I was going to pass out"
569845862366633984,0,"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form"
570218794414673921,0,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!
569604909571678208,0,@AmericanAir ....I am on attempt #6 and hour #10 of calling and being put on hold.  Not feeling confident that I will ever get through...
569980269379358720,0,@SouthwestAir do these scavenger hunt  locations have anything in common because I'm playing detective trying to figure out the one for ATL.
568635173216133120,2,@USAirways I will. Thank you for at least tweeting me back:) better than most. 👌
567847571223388160,0,@SouthwestAir what's up with these delays?! Throw some priority boarding my way &amp; I'll forgive you!! 👍 #southwest #southwestairlines
569590151657103360,1,@united I don't know what DM the confirmation number means.
567872614296862720,1,@united is there a referral program for the Milageplus explorer card?
569525875860905984,0,@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.
569923525508665344,1,😩😂😂😂😂 “@JetBlue: Our fleet's on fleek. http://t.co/yco9dikpt9”
569539287118692352,0,@JetBlue according to jfk plenty of planes are landing. No problem there
568179570651709441,0,@SouthwestAir it took ages for one snapchat story to load. one. ONE. I will demolish you
569551863260913664,0,@SouthwestAir we didn't nothing was ruined just wet. Just frustrating when after traveling for 12 hours you can't change into clean clothes
570021376024813568,1,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere
569961203197325312,0,@united We've had a ton of problems with getting our bags and have been given the run around for a day. Whats up with that?
570274057729519617,1,@USAirways is there a phone number or email address to customer service?
568156002941415425,0,@USAirways You have Cancelled Flighted our flights 5 times over the past 3 days...and the experience has been the worst...never again...
569880215079428096,1,@AmericanAir #oaaret is our flight Cancelled Flightled?
569528694613671936,0,@JetBlue That is not very gracious of @jetblue to tell me where I can go BUY water or a snack when our flight is delayed over 3 hours.
569474700386045955,2,@united My bag reference ID number is IND43728M. Thanks for looking at it.
567733251620356096,0,@JetBlue Got flight reschedule to flight form PIT to FLL and our flight had mechanical problems so we were delayed an hour Missed my connect
569560633957609472,2,@united will do. Just need to get CVG.... and my bag too. Thanks
568914672826474496,1,@SouthwestAir do you have special fares for students to visit prospective schools?  It's expensive to visit graduate programs.
568887240685785089,1,"@united blood services, make your appt. today! 18009174929 http://t.co/6UXwPaduGS"
568086667258679296,2,@SouthwestAir @love_dragonss oh my gosh
569278644943757312,2,@JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home.
568999879176949760,0,@USAirways REALLY? Tried that already-got message not available to do. Next idea?
569125267270017024,0,"All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways"
569253285015752704,1,@united !!!!! YAAYY!!! YAY PROM!!!! http://t.co/DXicoyioxF
569803373530128384,0,@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in
569666866932813824,1,@AmericanAir 8:30 departure?  Sure. Is there a catering strike at JFK?  @FoxNews @CNBC @BloombergRadio http://t.co/HPgXYZRW8o
570306423818723328,1,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx"
568842357069770752,2,Thank you @united for your prompt assistance.
569588591602458624,0,@AmericanAir How do I change my flight if the phone system keeps telling me that the representatives are busy?
569215035089690624,2,@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.
569587705937600512,0,"@AmericanAir my flight was Cancelled Flightled, leaving tomorrow morning. Auto rebooked for a Tuesday night flight but need to arrive Monday."
569591700416393216,0,@AmericanAir a friend is having flight Cancelled Flightlations out of LAX to CMH on Feb 23. Anyway to help her? 800 number has been no help
568135421445545984,0,@USAirways turns into @AmericanAir with such difficulty to past loyal customer. As a AA platinum flyer usair couldn't be more unhelpful. Why
569317490276360193,0,@USAirways Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?
568216411404808192,0,"@USAirways Your software is broken. ""Call Customer Support"" is not the fix. Like I said earlier, yell at your developers."
568716027577696256,1,@United pre-dawn flight to #miami from #EWR. Annual #SOBEWFF trip. Now.
570260118043914240,0,"@united why am I to believe they will help when customer service couldn't? Like I said, I want a number to someone who can fix what you did."
569400869768302592,0,@united we just left @flySFO (delayed). http://t.co/XzBAjMiekx
568161493981794304,1,@JetBlue any chance you will by this summer?
568940002849255425,0,@VirginAmerica there is something wrong with you website in Safari iPhone
568587875702476800,0,@JetBlue I have been hanging here for almost an hour
570268420140244992,0,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir
568220625648672768,0,@USAirways you have most likely lost my business. Terrible experience! Too many times stuck on Tarmac and last min Cancelled Flightled flights. #Done
569951222515539968,1,@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks
569666428388958209,1,@united left my iPad on MCO-&gt;IAD flight 174. How long to hear back once claim submitted? TY!
569407352299847680,0,@united - you sure missed the mark on tonight's redeye from LAX to Chicago. What a mess! You can do better!
567883722948763648,0,@SouthwestAir Finally got through after 3 hours and all set. Thanks.
568817985147654144,0,@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other
568259835474677760,0,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable
569288052725694464,1,@USAirways message me if you want to issue a refund so someone else can use my seats tomorrow AM #flightCancelled Flighted #custservicehasnonumber
567896040982069249,0,"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour"
569888244155981825,0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!
570018532727103489,0,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding
569842553966571520,1,@united and learn how to book flights. http://t.co/MHHS9RUpLv
569182050219126785,0,@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd
569726849988878336,0,@USAirways your customer service is horrendous. Between the way employees speak customers and their lack of care for problems with flights.
567770621451702273,0,"@SouthwestAir right but the point was that my kids don't fly often, but I do. I bought four round trip tickets from DtW to PHX so I'm...."
568027668026937344,0,@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?
569859950215700480,1,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please"
569646886610702337,0,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.
570177331358076929,0,@AmericanAir what's the point? So I can wait for another 6 weeks. U r one of the only airlines that refuses to handle complaints by phone
568789500727570432,0,@united Is flight 5001 really going to leave Newark today?  If not tell us now and I will rent a car.  I do not want to end up stranded.
569509671213662208,0,@USAirways I did they are busy
570085625061384192,0,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy"
569580197709783040,0,"@united a baby shit its pants half way through my flight and it smelled like shit, what are you going to do about this?"
568931215149039617,0,@united will do. Thx. Been sitting on plane now for 2.5 hrs and now we have to refuel!  I can't even make this stuff up.
569620452043317249,0,"@AmericanAir...still waiting for a call back....attempt #9 and hour #13...can't put a hold on an online tix, we are within seven day window."
568158670489387008,2,@united can I just go ahead and live in your premium cabins? I'm in heaven now en route to LHR
568919211357048832,1,@SouthwestAir OMG OMG OMG !!! I JUST DID!!
568128665801900032,0,@usairways would it kill you to let me know how many minutes I might be on hold?
570276434763128833,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy."
569780939280093185,1,@united  @DENAirport United 787 in snowy Denver. http://t.co/w1AaKJumXA
568757166674460672,1,@united just kidding with you I'll send you my stuff now. Thanks
568800998929661953,2,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
569926559982751744,2,“@JetBlue: Our fleet's on fleek. http://t.co/vOUUFRN4jS” YASSS JetBlue ! Tell them !
568142966570807296,0,"@JetBlue FYI - your android app is set to not be applicable with the Nexus 6 - please fix (its a phone, not a tablet). Cheers!"
568190276990140417,1,@united PTY to PIT via IAH
570014602903339008,2,@AmericanAir Was not on board you today just watched report unfold on Twitter but still am very proud!
570168203470446592,1,"@JetBlue here we go again, 2nd round trip to CA in a week #TrueBlue"
569643287918845952,0,@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.
568979232786939904,2,@USAirways Kudos to Robin at @PHXSkyHarbor Lost/Found for reuniting me w/ my iPad. She was delightful to work with!
569612999415111680,0,"@United is an airline where you pay extra to get a better seat but by the time you board your overbooked flight, there's no overhead space."
569132310110588928,1,@SouthwestAir Flight 4315 (N231WN) taxis at @FlyTPA prior to flight to @Fly_Nashville http://t.co/IDRa8keNoH
568757671819661314,0,@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me
569948353003446274,1,@JetBlue i hate the internet lol
569719741906075648,0,@USAirways have been waiting in an airplane for a total of 3 hours to take off between 2 flights today...this usually doesn't happen...
569813752268374016,1,"@united basically, I need to leave from Hawaii Late Flight evening (midnight) and get back to Philly Late Flight Monday night. Most trips get me in Tues"
569654988877668354,0,@AmericanAir your maint delay left us stuck in den!! Flight 1080.  Been on plane for 7 hrs.  Stop flying broke french planes!
569184255399620608,1,@JetBlue the you above all commercials? Like the legroom one
570059605662834688,0,@united @AmericanAir spent hundreds to rectify the situation and you guys go quiet
569078332278513665,0,"@united  UA 1706 there is no way a plane ""loses its software"" I believe you decided to do an upgrade..."
568180264914051072,2,"@SouthwestAir @Imaginedragons @beatsmusic well timed tweet, just boarded and will be listening on my way home!"
569574973662232576,1,@VirginAmerica Is flight 0769 out of LGA to DFW on time?
568663431433187328,2,@united thank you so much. How will you be able to contact me?
569206152510226432,0,@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry
567824271234592769,0,@united What if my NYC flight is delayed and I miss my connection to Sacramento from Chicago?
568069437506641920,0,@SouthwestAir I want to file a formal complaint against a disgruntled employee @ LaGuardia who ruined mltple people's travel plans yesterday
569116934379323392,0,"@united I appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. Also, ski/bootbag policy is awkward at best"
567862586374529026,0,@united haha that's fine. Still won't fly @united ever again. Seems like you guys have more problems than anyone else.
569620202045841408,0,@AmericanAir @tcunningham10 please call us back to rebook. 7403607771 we can't through!!!!! We need to get to columbus!!!!
568575335148580864,2,@SouthwestAir...give the crew of SWA 4007 a high five from this AV-8B guy for its nice XW landing into @bostonlogan. Nicely done!
568177022712676353,1,"@SouthwestAir snapchat, iMessage, instagram......"
568444328873467905,0,@united what a joke. Hang up on customers!!
569686397789057024,1,"@AmericanAir Hi, I have my name, email, and AAdvantage #, but website won't let me reset password. Can we troubleshoot together? Thanks!"
568460512553353216,2,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉
567737962541375490,1,@SouthwestAir landing early morning @BWI_Airport after snowfall. http://t.co/apRZsPxigE
569213503954915329,0,"@United Right now at Tropic Air in San Pedro, #Belize. Line out the door. All due to elected &amp; appointed hacks http://t.co/kKEDjNRTWo”"
568124226135130112,2,.@USAirways thanks!
569609436714680320,2,@JetBlue oh. And thank you for responding
569188447157661696,0,@USAirways flight 850. RUDE RUDE RUDE service! Awful.
570188684881821696,0,@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The
568880082606911488,1,@SouthwestAir how many left?! I'm 15 min wway
569293295655866369,0,@united never again.
568491593512198144,1,@USAirways Is $99 companion ticket benefit of Premier World MasterCard still limited to USAirways flights or do AA now qualify as well?
569887230019284993,2,@SouthwestAir Thanks! Confirmation number just DMed. Appreciate any help!
569676933778292736,1,@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become
569843485911560192,0,"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad."
569639780276953088,2,"@united you all do a wonderful job today. Got my wife, daughter, and myself from PGH to Orlando after out flight was delayed luggage and all"
569144929093615616,1,@united 757 N33103 taxies @bhx_official departing as UA26 to Newark Liberty Airport http://t.co/IALiCEH2FT
568891974687830016,2,@JetBlue okay thanks. Hope to be flying with you guys soon!
568575427742011392,0,@united silence is very telling
568808528426741760,0,@USAirways what is happening with flight 1701 from BOS to PHL? Daughter and her fiancée are stuck in BOS!
569960704717008896,0,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.
567837314782765056,0,@united if your air traffic crew could get their shit together no one would notice the rudeness of the ground staff
569513703722393601,2,@united thank you
567702414157824000,0,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.
569698944084680704,0,@USAirways Today USAir Cancelled Flightled our rescheduled flight &amp; did not notify us except possibly to our home phone-not helpful since we are in CO
570204649363341312,0,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You
568174911841177600,0,@SouthwestAir We need help changing a name on a company reservation....We tried calling customer relations but there is a busy signal.
569684864141824000,0,"@AmericanAir we've been on hold for over 4 hrs, you Cancelled Flighted flt 2222 phl-dfw. Need assistance!!!"
569910383047254016,2,@SouthwestAir I would appreciate that.  Thank you.
569946008840491008,1,@JetBlue is there also a way I can get a printed one for my records? I keep them whenever I fly ;)
569744516715913216,0,@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers
569657523944366080,0,@AmericanAir lets me get in line for call back in over 2 hours. I'll just hope the 1 ticket left on the flight I want is still there Late Flightr.
570051381534396416,2,@VirginAmerica Moodlighting is the only way to fly! Best experience EVER! Cool and calming. 💜✈ #MoodlitMonday
569947367203450880,1,@JetBlue why bro
569971775011999744,1,"@SouthwestAir is it possible to add travel arranged by my employer to my upcoming travel? I can retrieve a reservation, but that's it."
568882606634369024,2,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!
569775147919372288,1,"@USAirways 4469, thank you for asking."
568054866045747200,0,"@SouthwestAir Next once we arrived to Atlanta, we waited a full HOUR before our luggage was placed on a carousel. One hour!"
568196165780578304,0,"@USAirways Secondary screenings, a piece of the plane missing... Anything you want to tell us?"
569343882389016577,1,@JetBlue do bags still fly for free anymore?
568750153315676160,0,@USAirways on flight 1839 waiting for weight and balance info for the past 30 minutes!!!
569973821396152323,0,"@VirginAmerica Hi, Virgin! I'm on hold for 40-50 minutes -- are there any earlier flights from LA to NYC tonight; earlier than 11:50pm?"
569088496117415937,2,@united service by staff was great as usual. Cleanliness and smells a bit much. I'll be back. #satisfied traveler
567812402764374016,2,@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!
569249704543965184,2,@JetBlue great flight http://t.co/E0R0NTO4TR
568654556634021890,1,@united round trip*
568210563991363584,0,@united i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed
567715917983776772,0,@SouthwestAir been on hold for &gt;30 minutes about my Cancelled Flightled flight. Still not talked to anyone and flight is soon. What gives?
569586611085815808,1,@JetBlue hope so! looks nice and warm in San Juan 🌴
569941617697644544,0,"@united On a standby to Denver, which has been delayed, and a confirmed to Aspen, whose flights have been Cancelled Flighted all day. 0 confidence."
570294189143031808,1,@VirginAmerica did you know that suicide is the second leading cause of death among teens 10-24
568637541513089024,0,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement."
570235609933078529,0,"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?"
568526349565972480,0,@united installed and working are not the same. Kicked me out after an hour and wouldn't let me back in. Four wasted hours.
569649508113625089,0,"@AmericanAir I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food,nothing."
567734618095230976,0,"@united + besides, no small degree of self-interest. We take that route several times a year &amp; would hate to be in that situation."
568633738567012352,0,"@JetBlue the one man in baggage office says ""I dunno"". HELP"
569261128532041728,1,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!
569628159085301760,0,@JetBlue This is absurd. Should a stranger help my kids if there's a problem? #jetblue http://t.co/LAiGgef9Kj
569696824061235200,2,"@AmericanAir Yes, thanks for checking. Very cramped, but got on &amp; made it safely. Flying back tomorrow at 1pm. http://t.co/CSddCCMvbD"
568569739225604096,1,@JetBlue Airways Corporation (NASDAQ:JBLU) Update: @JetBlue says #Lufthansa ... - Markets Bureau http://t.co/aPY3zLSqUu
570296572375900160,2,"@AmericanAir yes yes yes,so glad to be headed home!"
568893275907575808,1,@united assume those benefits only apply to my own reservation. Any way my partner (on diff res) can use them? Can we combine res?
570082431304392704,0,"@USAirways charged my card 11 times for one airline ticket, now card is on security hold"
567742578561650688,2,@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome
568129661227499524,0,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.
570280641503211520,0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh
568761600359993344,0,"@USAirways ""Able""? Does that mean not having private conversations and not helping those w/ luggage that won't fit overhead?"
569460417954746368,0,@united  once again your customer service at the providence airport was horrible. Do you actually care about customers or just making money?
570276439829774336,0,"@USAirways She spoke with someone this AM and was told that breast pumps aren't medical equipment and that she should have ""planned better."""
567755402943930368,1,@VirginAmerica Can you give me Silver Status for 12 months?
568850967673896960,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
568438645591384064,0,@USAirways @AmericanAir I'm a chairman who was in 1st class on both my flights today. System Cancelled Flightled my tickets and kicked me out of 1st.
567735983370539008,0,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!
569626978397134848,1,@united AND WE GOT ZERO VOUCHERS FOR HOTEL OR CAB. I expect some SERIOUS mileage credits.
569534939642925058,1,@SouthwestAir will the Daytona 500 be available on free TV?
569944281512685570,0,@AmericanAir FYI...call stilling getting dropped.  After an hour of continuous dialing. Attempted to Cancelled Flight online but not able to. HELP!!!
569599312671301633,0,@AmericanAir hey there me again from yesterday im still on hold
568442328794464256,2,"@JetBlue Awesome, thanks! I'll give a call Late Flightr today. Appreciate the help!"
569017837576069120,1,"@JetBlue If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
569881123741937664,0,@USAirways your phone system is not working at all I have been bumped again so now I am at 3 times I need to get out of mco
570066166930145280,0,@JetBlue - Definitely no note from whoever stole from me.
569554776611901440,1,His name is Enzo 😊 RT @JetBlue : @Setorii Well hello there pooch! What's your name? #dog http://t.co/dLh9138HBg
570001601051668480,1,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/P6eef1zWzc
569343186046332928,0,@United Can you increase the legroom? : How airlines compare http://t.co/diUfep8n2q via @CNNMoney
567946595481706496,1,"@united Thanks. UA1121, DEN, 40 min on tarmac."
568027443052720130,2,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks"
568914888728449025,0,"@JetBlue flight1407, it's been a long day! Arrived from London at 11 this morning"
569599713499963394,0,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst"
569490499377061888,0,"@united help me, united! I paid for economy plus on a flight that was changed BC of delay. Will I be automatically refunded?"
569314329276715010,0,"@united 1st u delay my flight for mechanical failure,then 2 hrs on the runway, &amp; 13 hrs Late Flightr I'm still here with a lost bag &amp; no resolution"
569130479690981376,0,"@united web app won't let me upgrade seats, call center wait time is 20 minutes plus, just want to get more legroom but it's a pita"
569759558777892864,0,@USAirways Finally got ahold of an Agent after another hour. Thanks for the follow up.  Recommend a call back feature.
